Date,team1,team2,team1_odds,team2_odds
27 Dec 2019 ,Sacramento Kings,Minnesota Timberwolves,1.33,3.45
27 Dec 2019 ,Dallas Mavericks,San Antonio Spurs,1.27,3.96
27 Dec 2019 ,Oklahoma City Thunder,Memphis Grizzlies,1.41,3.03
27 Dec 2019 ,Brooklyn Nets,New York Knicks,1.32,3.55
27 Dec 2019 ,Detroit Pistons,Washington Wizards,1.37,3.19
26 Dec 2019 ,Denver Nuggets,New Orleans Pelicans,1.22,4.46
26 Dec 2019 ,Los Angeles Lakers,Los Angeles Clippers,1.75,2.13
26 Dec 2019 ,Golden State Warriors,Houston Rockets,6.33,1.13
26 Dec 2019 ,Philadelphia 76ers,Milwaukee Bucks,2.31,1.65
26 Dec 2019 ,Toronto Raptors,Boston Celtics,2.51,1.56
24 Dec 2019 ,Golden State Warriors,Minnesota Timberwolves,1.90,1.90
24 Dec 2019 ,Portland Trail Blazers,New Orleans Pelicans,1.41,2.98
24 Dec 2019 ,Sacramento Kings,Houston Rockets,3.05,1.40
24 Dec 2019 ,Phoenix Suns,Denver Nuggets,2.20,1.70
24 Dec 2019 ,Memphis Grizzlies,San Antonio Spurs,1.95,1.88
24 Dec 2019 ,Miami Heat,Utah Jazz,1.54,2.55
24 Dec 2019 ,Cleveland Cavaliers,Atlanta Hawks,2.05,1.81
24 Dec 2019 ,Detroit Pistons,Philadelphia 76ers,3.28,1.36
24 Dec 2019 ,Indiana Pacers,Toronto Raptors,1.44,2.87
24 Dec 2019 ,New York Knicks,Washington Wizards,1.62,2.36
24 Dec 2019 ,Orlando Magic,Chicago Bulls,1.48,2.73
23 Dec 2019 ,Los Angeles Lakers,Denver Nuggets,1.74,2.15
23 Dec 2019 ,Milwaukee Bucks,Indiana Pacers,1.27,3.95
23 Dec 2019 ,Oklahoma City Thunder,Los Angeles Clippers,1.90,1.94
23 Dec 2019 ,Boston Celtics,Charlotte Hornets,1.11,7.27
23 Dec 2019 ,Toronto Raptors,Dallas Mavericks,1.83,2.02
22 Dec 2019 ,Portland Trail Blazers,Minnesota Timberwolves,1.35,3.33
22 Dec 2019 ,Phoenix Suns,Houston Rockets,4.36,1.23
22 Dec 2019 ,San Antonio Spurs,Los Angeles Clippers,3.38,1.34
22 Dec 2019 ,Memphis Grizzlies,Sacramento Kings,2.09,1.77
22 Dec 2019 ,New York Knicks,Milwaukee Bucks,7.26,1.11
22 Dec 2019 ,Detroit Pistons,Chicago Bulls,2.04,1.81
22 Dec 2019 ,Philadelphia 76ers,Washington Wizards,1.10,7.48
22 Dec 2019 ,Brooklyn Nets,Atlanta Hawks,1.31,3.57
22 Dec 2019 ,Charlotte Hornets,Utah Jazz,3.31,1.35
21 Dec 2019 ,Golden State Warriors,New Orleans Pelicans,2.08,1.78
21 Dec 2019 ,Portland Trail Blazers,Orlando Magic,1.62,2.35
21 Dec 2019 ,Denver Nuggets,Minnesota Timberwolves,1.16,5.68
21 Dec 2019 ,Miami Heat,New York Knicks,1.22,4.53
21 Dec 2019 ,Oklahoma City Thunder,Phoenix Suns,1.67,2.27
21 Dec 2019 ,Philadelphia 76ers,Dallas Mavericks,1.25,4.16
21 Dec 2019 ,Boston Celtics,Detroit Pistons,1.23,4.42
21 Dec 2019 ,Toronto Raptors,Washington Wizards,1.36,3.25
21 Dec 2019 ,Cleveland Cavaliers,Memphis Grizzlies,2.19,1.71
21 Dec 2019 ,Indiana Pacers,Sacramento Kings,1.48,2.75
20 Dec 2019 ,Los Angeles Clippers,Houston Rockets,1.47,2.77
20 Dec 2019 ,San Antonio Spurs,Brooklyn Nets,1.56,2.51
20 Dec 2019 ,Milwaukee Bucks,Los Angeles Lakers,1.62,2.37
20 Dec 2019 ,Atlanta Hawks,Utah Jazz,3.23,1.37
19 Dec 2019 ,Portland Trail Blazers,Golden State Warriors,1.21,4.59
19 Dec 2019 ,Dallas Mavericks,Boston Celtics,2.02,1.82
19 Dec 2019 ,Denver Nuggets,Orlando Magic,1.22,4.53
19 Dec 2019 ,Minnesota Timberwolves,New Orleans Pelicans,1.63,2.34
19 Dec 2019 ,Oklahoma City Thunder,Memphis Grizzlies,1.37,3.17
19 Dec 2019 ,Cleveland Cavaliers,Charlotte Hornets,1.70,2.21
19 Dec 2019 ,Detroit Pistons,Toronto Raptors,2.16,1.72
19 Dec 2019 ,Philadelphia 76ers,Miami Heat,1.27,3.92
19 Dec 2019 ,Washington Wizards,Chicago Bulls,1.88,1.95
18 Dec 2019 ,Los Angeles Clippers,Phoenix Suns,1.07,9.24
18 Dec 2019 ,Utah Jazz,Orlando Magic,1.37,3.20
18 Dec 2019 ,New Orleans Pelicans,Brooklyn Nets,2.10,1.77
18 Dec 2019 ,New York Knicks,Atlanta Hawks,1.76,2.11
18 Dec 2019 ,Charlotte Hornets,Sacramento Kings,2.73,1.48
18 Dec 2019 ,Indiana Pacers,Los Angeles Lakers,2.02,1.83
17 Dec 2019 ,Phoenix Suns,Portland Trail Blazers,2.17,1.73
17 Dec 2019 ,Houston Rockets,San Antonio Spurs,1.18,5.25
17 Dec 2019 ,Memphis Grizzlies,Miami Heat,2.30,1.66
17 Dec 2019 ,Milwaukee Bucks,Dallas Mavericks,1.15,5.92
17 Dec 2019 ,Oklahoma City Thunder,Chicago Bulls,1.45,2.83
17 Dec 2019 ,Toronto Raptors,Cleveland Cavaliers,1.11,7.11
17 Dec 2019 ,Detroit Pistons,Washington Wizards,1.71,2.19
16 Dec 2019 ,Golden State Warriors,Sacramento Kings,2.59,1.53
16 Dec 2019 ,Denver Nuggets,New York Knicks,1.17,5.27
16 Dec 2019 ,Atlanta Hawks,Los Angeles Lakers,6.70,1.12
16 Dec 2019 ,Brooklyn Nets,Philadelphia 76ers,2.44,1.58
16 Dec 2019 ,Indiana Pacers,Charlotte Hornets,1.13,6.27
16 Dec 2019 ,New Orleans Pelicans,Orlando Magic,1.92,1.92
15 Dec 2019 ,Denver Nuggets,Oklahoma City Thunder,1.40,3.07
15 Dec 2019 ,Houston Rockets,Detroit Pistons,1.30,3.66
15 Dec 2019 ,Dallas Mavericks,Miami Heat,1.24,4.31
15 Dec 2019 ,Milwaukee Bucks,Cleveland Cavaliers,1.07,9.12
15 Dec 2019 ,Chicago Bulls,Los Angeles Clippers,2.35,1.63
15 Dec 2019 ,Memphis Grizzlies,Washington Wizards,1.84,2.01
15 Dec 2019 ,Toronto Raptors,Brooklyn Nets,1.32,3.53
15 Dec 2019 ,Phoenix Suns,San Antonio Spurs,2.08,1.78
14 Dec 2019 ,Sacramento Kings,New York Knicks,1.24,4.20
14 Dec 2019 ,Minnesota Timberwolves,Los Angeles Clippers,2.66,1.50
14 Dec 2019 ,Utah Jazz,Golden State Warriors,1.08,8.63
14 Dec 2019 ,Chicago Bulls,Charlotte Hornets,1.34,3.41
14 Dec 2019 ,Memphis Grizzlies,Milwaukee Bucks,7.06,1.11
14 Dec 2019 ,Atlanta Hawks,Indiana Pacers,3.00,1.41
14 Dec 2019 ,Miami Heat,Los Angeles Lakers,2.92,1.43
14 Dec 2019 ,Orlando Magic,Houston Rockets,3.23,1.37
14 Dec 2019 ,Philadelphia 76ers,New Orleans Pelicans,1.31,3.56
13 Dec 2019 ,Denver Nuggets,Portland Trail Blazers,1.31,3.59
13 Dec 2019 ,Detroit Pistons,Dallas Mavericks,3.30,1.35
13 Dec 2019 ,San Antonio Spurs,Cleveland Cavaliers,1.13,6.48
13 Dec 2019 ,Boston Celtics,Philadelphia 76ers,1.91,1.93
12 Dec 2019 ,Golden State Warriors,New York Knicks,1.49,2.73
12 Dec 2019 ,Sacramento Kings,Oklahoma City Thunder,1.77,2.08
12 Dec 2019 ,Milwaukee Bucks,New Orleans Pelicans,1.20,4.83
12 Dec 2019 ,Phoenix Suns,Memphis Grizzlies,1.33,3.45
12 Dec 2019 ,Chicago Bulls,Atlanta Hawks,1.37,3.19
12 Dec 2019 ,Minnesota Timberwolves,Utah Jazz,1.91,1.92
12 Dec 2019 ,Brooklyn Nets,Charlotte Hornets,1.18,5.14
12 Dec 2019 ,Cleveland Cavaliers,Houston Rockets,6.34,1.13
12 Dec 2019 ,Indiana Pacers,Boston Celtics,1.83,2.02
12 Dec 2019 ,Orlando Magic,Los Angeles Lakers,4.27,1.24
12 Dec 2019 ,Toronto Raptors,Los Angeles Clippers,2.29,1.66
11 Dec 2019 ,Portland Trail Blazers,New York Knicks,1.22,4.50
11 Dec 2019 ,Miami Heat,Atlanta Hawks,1.26,4.03
11 Dec 2019 ,Philadelphia 76ers,Denver Nuggets,1.45,2.80
11 Dec 2019 ,Charlotte Hornets,Washington Wizards,2.05,1.80
10 Dec 2019 ,Golden State Warriors,Memphis Grizzlies,1.66,2.28
10 Dec 2019 ,Phoenix Suns,Minnesota Timberwolves,1.63,2.35
10 Dec 2019 ,Utah Jazz,Oklahoma City Thunder,1.25,4.09
10 Dec 2019 ,Chicago Bulls,Toronto Raptors,3.08,1.39
10 Dec 2019 ,Houston Rockets,Sacramento Kings,1.12,6.81
10 Dec 2019 ,Milwaukee Bucks,Orlando Magic,1.10,7.68
10 Dec 2019 ,New Orleans Pelicans,Detroit Pistons,1.92,1.91
10 Dec 2019 ,Boston Celtics,Cleveland Cavaliers,1.08,8.41
10 Dec 2019 ,Indiana Pacers,Los Angeles Clippers,1.71,2.21
09 Dec 2019 ,Los Angeles Lakers,Minnesota Timberwolves,1.17,5.33
09 Dec 2019 ,Portland Trail Blazers,Oklahoma City Thunder,1.60,2.42
09 Dec 2019 ,Dallas Mavericks,Sacramento Kings,1.24,4.22
09 Dec 2019 ,Miami Heat,Chicago Bulls,1.33,3.41
09 Dec 2019 ,Philadelphia 76ers,Toronto Raptors,1.67,2.25
09 Dec 2019 ,Washington Wizards,Los Angeles Clippers,4.46,1.22
09 Dec 2019 ,Charlotte Hornets,Atlanta Hawks,1.78,2.07
09 Dec 2019 ,Brooklyn Nets,Denver Nuggets,2.57,1.54
08 Dec 2019 ,Utah Jazz,Memphis Grizzlies,1.13,6.36
08 Dec 2019 ,Houston Rockets,Phoenix Suns,1.13,6.35
08 Dec 2019 ,New York Knicks,Indiana Pacers,2.94,1.43
08 Dec 2019 ,Philadelphia 76ers,Cleveland Cavaliers,1.14,5.99
08 Dec 2019 ,Dallas Mavericks,New Orleans Pelicans,1.22,4.52
07 Dec 2019 ,Portland Trail Blazers,Los Angeles Lakers,2.62,1.51
07 Dec 2019 ,Milwaukee Bucks,Los Angeles Clippers,1.54,2.57
07 Dec 2019 ,San Antonio Spurs,Sacramento Kings,1.56,2.52
07 Dec 2019 ,Boston Celtics,Denver Nuggets,1.61,2.39
07 Dec 2019 ,Chicago Bulls,Golden State Warriors,1.49,2.69
07 Dec 2019 ,Miami Heat,Washington Wizards,1.20,4.85
07 Dec 2019 ,Oklahoma City Thunder,Minnesota Timberwolves,1.60,2.42
07 Dec 2019 ,Charlotte Hornets,Brooklyn Nets,2.30,1.66
07 Dec 2019 ,Cleveland Cavaliers,Orlando Magic,2.67,1.50
07 Dec 2019 ,Detroit Pistons,Indiana Pacers,2.01,1.83
06 Dec 2019 ,New Orleans Pelicans,Phoenix Suns,1.55,2.53
06 Dec 2019 ,New York Knicks,Denver Nuggets,4.15,1.25
06 Dec 2019 ,Toronto Raptors,Houston Rockets,1.79,2.06
06 Dec 2019 ,Washington Wizards,Philadelphia 76ers,3.80,1.28
05 Dec 2019 ,Portland Trail Blazers,Sacramento Kings,1.49,2.70
05 Dec 2019 ,Utah Jazz,Los Angeles Lakers,1.76,2.10
05 Dec 2019 ,Dallas Mavericks,Minnesota Timberwolves,1.47,2.78
05 Dec 2019 ,Chicago Bulls,Memphis Grizzlies,1.36,3.28
05 Dec 2019 ,Oklahoma City Thunder,Indiana Pacers,1.98,1.85
05 Dec 2019 ,Atlanta Hawks,Brooklyn Nets,2.25,1.67
05 Dec 2019 ,Boston Celtics,Miami Heat,1.45,2.86
05 Dec 2019 ,Charlotte Hornets,Golden State Warriors,1.73,2.17
05 Dec 2019 ,Detroit Pistons,Milwaukee Bucks,4.41,1.23
05 Dec 2019 ,Orlando Magic,Phoenix Suns,2.04,1.81
04 Dec 2019 ,Los Angeles Clippers,Portland Trail Blazers,1.22,4.51
04 Dec 2019 ,Denver Nuggets,Los Angeles Lakers,1.74,2.15
04 Dec 2019 ,San Antonio Spurs,Houston Rockets,3.43,1.33
04 Dec 2019 ,New Orleans Pelicans,Dallas Mavericks,2.64,1.51
04 Dec 2019 ,Toronto Raptors,Miami Heat,1.46,2.81
04 Dec 2019 ,Cleveland Cavaliers,Detroit Pistons,2.33,1.64
04 Dec 2019 ,Washington Wizards,Orlando Magic,1.91,1.92
03 Dec 2019 ,Sacramento Kings,Chicago Bulls,1.51,2.65
03 Dec 2019 ,Memphis Grizzlies,Indiana Pacers,4.79,1.20
03 Dec 2019 ,Milwaukee Bucks,New York Knicks,1.04,12.62
03 Dec 2019 ,Atlanta Hawks,Golden State Warriors,1.38,3.15
03 Dec 2019 ,Charlotte Hornets,Phoenix Suns,2.43,1.59
03 Dec 2019 ,Philadelphia 76ers,Utah Jazz,1.46,2.80
02 Dec 2019 ,Los Angeles Clippers,Washington Wizards,1.11,7.20
02 Dec 2019 ,Orlando Magic,Golden State Warriors,1.28,3.82
02 Dec 2019 ,Toronto Raptors,Utah Jazz,1.78,2.08
02 Dec 2019 ,Detroit Pistons,San Antonio Spurs,1.70,2.21
02 Dec 2019 ,New Orleans Pelicans,Oklahoma City Thunder,1.69,2.22
02 Dec 2019 ,Los Angeles Lakers,Dallas Mavericks,1.37,3.21
02 Dec 2019 ,Minnesota Timberwolves,Memphis Grizzlies,1.12,6.66
02 Dec 2019 ,New York Knicks,Boston Celtics,3.63,1.30
02 Dec 2019 ,Brooklyn Nets,Miami Heat,2.53,1.55
01 Dec 2019 ,Houston Rockets,Atlanta Hawks,1.07,8.92
01 Dec 2019 ,Milwaukee Bucks,Charlotte Hornets,1.08,8.84
01 Dec 2019 ,Philadelphia 76ers,Indiana Pacers,1.38,3.17
01 Dec 2019 ,Sacramento Kings,Denver Nuggets,2.47,1.57
30 Nov 2019 ,Los Angeles Lakers,Washington Wizards,1.13,6.47
30 Nov 2019 ,Portland Trail Blazers,Chicago Bulls,1.33,3.42
30 Nov 2019 ,Phoenix Suns,Dallas Mavericks,2.13,1.75
30 Nov 2019 ,San Antonio Spurs,Los Angeles Clippers,2.87,1.44
30 Nov 2019 ,Indiana Pacers,Atlanta Hawks,1.15,5.82
30 Nov 2019 ,Memphis Grizzlies,Utah Jazz,3.56,1.32
30 Nov 2019 ,Miami Heat,Golden State Warriors,1.13,6.41
30 Nov 2019 ,Oklahoma City Thunder,New Orleans Pelicans,1.51,2.65
30 Nov 2019 ,Cleveland Cavaliers,Milwaukee Bucks,6.52,1.12
30 Nov 2019 ,New York Knicks,Philadelphia 76ers,3.16,1.38
30 Nov 2019 ,Detroit Pistons,Charlotte Hornets,1.28,3.87
30 Nov 2019 ,Orlando Magic,Toronto Raptors,2.32,1.64
30 Nov 2019 ,Brooklyn Nets,Boston Celtics,2.61,1.52
28 Nov 2019 ,Golden State Warriors,Chicago Bulls,2.15,1.73
28 Nov 2019 ,Portland Trail Blazers,Oklahoma City Thunder,1.70,2.21
28 Nov 2019 ,New Orleans Pelicans,Los Angeles Lakers,3.37,1.34
28 Nov 2019 ,Phoenix Suns,Washington Wizards,1.35,3.34
28 Nov 2019 ,San Antonio Spurs,Minnesota Timberwolves,1.66,2.29
28 Nov 2019 ,Houston Rockets,Miami Heat,1.31,3.59
28 Nov 2019 ,Memphis Grizzlies,Los Angeles Clippers,3.24,1.36
28 Nov 2019 ,Milwaukee Bucks,Atlanta Hawks,1.06,9.96
28 Nov 2019 ,Toronto Raptors,New York Knicks,1.20,4.87
28 Nov 2019 ,Boston Celtics,Brooklyn Nets,1.26,4.03
28 Nov 2019 ,Charlotte Hornets,Detroit Pistons,2.49,1.57
28 Nov 2019 ,Cleveland Cavaliers,Orlando Magic,1.91,1.92
28 Nov 2019 ,Indiana Pacers,Utah Jazz,1.85,1.99
28 Nov 2019 ,Philadelphia 76ers,Sacramento Kings,1.21,4.63
27 Nov 2019 ,Denver Nuggets,Washington Wizards,1.18,5.07
27 Nov 2019 ,Dallas Mavericks,Los Angeles Clippers,2.03,1.82
26 Nov 2019 ,Golden State Warriors,Oklahoma City Thunder,3.44,1.33
26 Nov 2019 ,San Antonio Spurs,Los Angeles Lakers,2.62,1.52
26 Nov 2019 ,Chicago Bulls,Portland Trail Blazers,1.96,1.88
26 Nov 2019 ,Milwaukee Bucks,Utah Jazz,1.22,4.44
26 Nov 2019 ,Atlanta Hawks,Minnesota Timberwolves,2.58,1.53
26 Nov 2019 ,Boston Celtics,Sacramento Kings,1.40,3.09
26 Nov 2019 ,Miami Heat,Charlotte Hornets,1.16,5.48
26 Nov 2019 ,Toronto Raptors,Philadelphia 76ers,2.08,1.78
26 Nov 2019 ,Cleveland Cavaliers,Brooklyn Nets,1.85,1.98
26 Nov 2019 ,Detroit Pistons,Orlando Magic,1.52,2.61
26 Nov 2019 ,Indiana Pacers,Memphis Grizzlies,1.20,4.74
25 Nov 2019 ,Los Angeles Clippers,New Orleans Pelicans,1.10,7.68
25 Nov 2019 ,Denver Nuggets,Phoenix Suns,1.15,5.77
25 Nov 2019 ,New York Knicks,Brooklyn Nets,2.14,1.74
25 Nov 2019 ,Washington Wizards,Sacramento Kings,1.74,2.14
25 Nov 2019 ,Houston Rockets,Dallas Mavericks,1.45,2.85
24 Nov 2019 ,Utah Jazz,New Orleans Pelicans,1.44,2.88
24 Nov 2019 ,Milwaukee Bucks,Detroit Pistons,1.09,8.28
24 Nov 2019 ,Cleveland Cavaliers,Portland Trail Blazers,3.11,1.39
24 Nov 2019 ,Memphis Grizzlies,Los Angeles Lakers,3.73,1.29
24 Nov 2019 ,Atlanta Hawks,Toronto Raptors,3.45,1.32
24 Nov 2019 ,New York Knicks,San Antonio Spurs,2.23,1.68
24 Nov 2019 ,Philadelphia 76ers,Miami Heat,1.44,2.87
24 Nov 2019 ,Charlotte Hornets,Chicago Bulls,2.07,1.79
24 Nov 2019 ,Indiana Pacers,Orlando Magic,1.38,3.18
24 Nov 2019 ,Minnesota Timberwolves,Phoenix Suns,1.52,2.61
23 Nov 2019 ,Los Angeles Clippers,Houston Rockets,1.47,2.78
23 Nov 2019 ,Denver Nuggets,Boston Celtics,1.46,2.79
23 Nov 2019 ,Utah Jazz,Golden State Warriors,1.05,11.37
23 Nov 2019 ,Dallas Mavericks,Cleveland Cavaliers,1.19,5.04
23 Nov 2019 ,Chicago Bulls,Miami Heat,2.58,1.53
23 Nov 2019 ,Oklahoma City Thunder,Los Angeles Lakers,2.64,1.51
23 Nov 2019 ,Philadelphia 76ers,San Antonio Spurs,1.33,3.43
23 Nov 2019 ,Brooklyn Nets,Sacramento Kings,1.78,2.08
23 Nov 2019 ,Detroit Pistons,Atlanta Hawks,1.38,3.17
23 Nov 2019 ,Washington Wizards,Charlotte Hornets,1.43,2.92
22 Nov 2019 ,Phoenix Suns,New Orleans Pelicans,1.64,2.32
22 Nov 2019 ,Milwaukee Bucks,Portland Trail Blazers,1.09,8.01
21 Nov 2019 ,Los Angeles Clippers,Boston Celtics,1.33,3.46
21 Nov 2019 ,Denver Nuggets,Houston Rockets,1.85,1.99
21 Nov 2019 ,Chicago Bulls,Detroit Pistons,1.92,1.91
21 Nov 2019 ,Minnesota Timberwolves,Utah Jazz,2.29,1.65
21 Nov 2019 ,Atlanta Hawks,Milwaukee Bucks,5.90,1.14
21 Nov 2019 ,Brooklyn Nets,Charlotte Hornets,1.55,2.54
21 Nov 2019 ,Dallas Mavericks,Golden State Warriors,1.09,8.46
21 Nov 2019 ,Miami Heat,Cleveland Cavaliers,1.20,4.76
21 Nov 2019 ,Toronto Raptors,Orlando Magic,1.66,2.29
21 Nov 2019 ,Philadelphia 76ers,New York Knicks,1.11,7.01
21 Nov 2019 ,Washington Wizards,San Antonio Spurs,2.11,1.76
20 Nov 2019 ,Los Angeles Lakers,Oklahoma City Thunder,1.15,5.72
20 Nov 2019 ,Sacramento Kings,Phoenix Suns,1.68,2.23
20 Nov 2019 ,Memphis Grizzlies,Golden State Warriors,1.39,3.08
20 Nov 2019 ,New Orleans Pelicans,Portland Trail Blazers,1.65,2.31
19 Nov 2019 ,Los Angeles Clippers,Oklahoma City Thunder,1.29,3.75
19 Nov 2019 ,Phoenix Suns,Boston Celtics,1.70,2.21
19 Nov 2019 ,Utah Jazz,Minnesota Timberwolves,1.22,4.54
19 Nov 2019 ,Dallas Mavericks,San Antonio Spurs,1.51,2.64
19 Nov 2019 ,Chicago Bulls,Milwaukee Bucks,3.90,1.27
19 Nov 2019 ,Houston Rockets,Portland Trail Blazers,1.30,3.65
19 Nov 2019 ,Brooklyn Nets,Indiana Pacers,1.74,2.14
19 Nov 2019 ,Toronto Raptors,Charlotte Hornets,1.26,4.04
19 Nov 2019 ,New York Knicks,Cleveland Cavaliers,1.45,2.84
18 Nov 2019 ,Los Angeles Lakers,Atlanta Hawks,1.07,9.03
18 Nov 2019 ,New Orleans Pelicans,Golden State Warriors,1.59,2.41
18 Nov 2019 ,Memphis Grizzlies,Denver Nuggets,3.10,1.39
18 Nov 2019 ,Orlando Magic,Washington Wizards,1.42,2.97
18 Nov 2019 ,Sacramento Kings,Boston Celtics,2.25,1.68
18 Nov 2019 ,Cleveland Cavaliers,Philadelphia 76ers,3.33,1.35
17 Nov 2019 ,Los Angeles Clippers,Atlanta Hawks,1.21,4.64
17 Nov 2019 ,Dallas Mavericks,Toronto Raptors,1.54,2.55
17 Nov 2019 ,San Antonio Spurs,Portland Trail Blazers,1.82,2.03
17 Nov 2019 ,Miami Heat,New Orleans Pelicans,1.29,3.73
17 Nov 2019 ,Minnesota Timberwolves,Houston Rockets,1.73,2.15
17 Nov 2019 ,New York Knicks,Charlotte Hornets,1.57,2.46
17 Nov 2019 ,Indiana Pacers,Milwaukee Bucks,3.72,1.29
17 Nov 2019 ,Chicago Bulls,Brooklyn Nets,1.58,2.44
16 Nov 2019 ,Golden State Warriors,Boston Celtics,3.38,1.34
16 Nov 2019 ,Los Angeles Lakers,Sacramento Kings,1.17,5.36
16 Nov 2019 ,Houston Rockets,Indiana Pacers,1.40,3.06
16 Nov 2019 ,Memphis Grizzlies,Utah Jazz,3.63,1.30
16 Nov 2019 ,Minnesota Timberwolves,Washington Wizards,1.43,2.93
16 Nov 2019 ,Oklahoma City Thunder,Philadelphia 76ers,2.37,1.62
16 Nov 2019 ,Charlotte Hornets,Detroit Pistons,2.42,1.60
16 Nov 2019 ,Orlando Magic,San Antonio Spurs,1.70,2.21
15 Nov 2019 ,Denver Nuggets,Brooklyn Nets,1.30,3.71
15 Nov 2019 ,Phoenix Suns,Atlanta Hawks,1.29,3.75
15 Nov 2019 ,Milwaukee Bucks,Chicago Bulls,1.12,6.51
15 Nov 2019 ,New Orleans Pelicans,Los Angeles Clippers,2.50,1.56
15 Nov 2019 ,New York Knicks,Dallas Mavericks,3.63,1.30
15 Nov 2019 ,Cleveland Cavaliers,Miami Heat,2.65,1.50
14 Nov 2019 ,Los Angeles Lakers,Golden State Warriors,1.25,4.16
14 Nov 2019 ,Portland Trail Blazers,Toronto Raptors,1.69,2.24
14 Nov 2019 ,Minnesota Timberwolves,San Antonio Spurs,1.83,2.03
14 Nov 2019 ,Boston Celtics,Washington Wizards,1.32,3.53
14 Nov 2019 ,Houston Rockets,Los Angeles Clippers,1.74,2.15
14 Nov 2019 ,Charlotte Hornets,Memphis Grizzlies,1.71,2.18
14 Nov 2019 ,Orlando Magic,Philadelphia 76ers,1.73,2.15
13 Nov 2019 ,Sacramento Kings,Portland Trail Blazers,2.04,1.81
13 Nov 2019 ,Denver Nuggets,Atlanta Hawks,1.16,5.52
13 Nov 2019 ,Phoenix Suns,Los Angeles Lakers,2.44,1.58
13 Nov 2019 ,Utah Jazz,Brooklyn Nets,1.36,3.27
13 Nov 2019 ,Chicago Bulls,New York Knicks,1.37,3.19
13 Nov 2019 ,Miami Heat,Detroit Pistons,1.25,4.13
13 Nov 2019 ,Indiana Pacers,Oklahoma City Thunder,1.84,2.01
13 Nov 2019 ,Philadelphia 76ers,Cleveland Cavaliers,1.15,5.71
12 Nov 2019 ,Golden State Warriors,Utah Jazz,3.76,1.29
12 Nov 2019 ,Los Angeles Clippers,Toronto Raptors,1.22,4.54
12 Nov 2019 ,New Orleans Pelicans,Houston Rockets,3.57,1.31
12 Nov 2019 ,Boston Celtics,Dallas Mavericks,1.66,2.29
12 Nov 2019 ,San Antonio Spurs,Memphis Grizzlies,1.16,5.59
12 Nov 2019 ,Detroit Pistons,Minnesota Timberwolves,1.58,2.44
11 Nov 2019 ,Los Angeles Lakers,Toronto Raptors,1.18,5.20
11 Nov 2019 ,Portland Trail Blazers,Atlanta Hawks,1.23,4.34
11 Nov 2019 ,Phoenix Suns,Brooklyn Nets,1.70,2.21
11 Nov 2019 ,New York Knicks,Cleveland Cavaliers,1.77,2.10
11 Nov 2019 ,Oklahoma City Thunder,Milwaukee Bucks,4.29,1.23
11 Nov 2019 ,Orlando Magic,Indiana Pacers,1.50,2.66
11 Nov 2019 ,Philadelphia 76ers,Charlotte Hornets,1.08,8.82
11 Nov 2019 ,Minnesota Timberwolves,Denver Nuggets,2.44,1.58
10 Nov 2019 ,Oklahoma City Thunder,Golden State Warriors,1.12,6.65
10 Nov 2019 ,Chicago Bulls,Houston Rockets,3.28,1.35
10 Nov 2019 ,Memphis Grizzlies,Dallas Mavericks,2.89,1.43
10 Nov 2019 ,Charlotte Hornets,New Orleans Pelicans,2.08,1.79
10 Nov 2019 ,San Antonio Spurs,Boston Celtics,1.77,2.10
09 Nov 2019 ,Los Angeles Lakers,Miami Heat,1.27,3.94
09 Nov 2019 ,Portland Trail Blazers,Brooklyn Nets,1.63,2.34
09 Nov 2019 ,Denver Nuggets,Philadelphia 76ers,1.48,2.77
09 Nov 2019 ,Utah Jazz,Milwaukee Bucks,2.12,1.75
09 Nov 2019 ,Dallas Mavericks,New York Knicks,1.15,5.72
09 Nov 2019 ,Minnesota Timberwolves,Golden State Warriors,1.13,6.29
09 Nov 2019 ,New Orleans Pelicans,Toronto Raptors,2.14,1.74
09 Nov 2019 ,Atlanta Hawks,Sacramento Kings,2.25,1.68
09 Nov 2019 ,Indiana Pacers,Detroit Pistons,1.40,3.07
09 Nov 2019 ,Orlando Magic,Memphis Grizzlies,1.31,3.58
09 Nov 2019 ,Washington Wizards,Cleveland Cavaliers,1.50,2.68
08 Nov 2019 ,Los Angeles Clippers,Portland Trail Blazers,1.44,2.89
08 Nov 2019 ,Phoenix Suns,Miami Heat,1.81,2.04
08 Nov 2019 ,San Antonio Spurs,Oklahoma City Thunder,1.49,2.69
08 Nov 2019 ,Charlotte Hornets,Boston Celtics,3.44,1.33
07 Nov 2019 ,Los Angeles Clippers,Milwaukee Bucks,3.08,1.39
07 Nov 2019 ,Utah Jazz,Philadelphia 76ers,1.74,2.15
07 Nov 2019 ,Dallas Mavericks,Orlando Magic,1.34,3.38
07 Nov 2019 ,Memphis Grizzlies,Minnesota Timberwolves,2.42,1.60
07 Nov 2019 ,Atlanta Hawks,Chicago Bulls,1.91,1.92
07 Nov 2019 ,Houston Rockets,Golden State Warriors,1.05,11.95
07 Nov 2019 ,Toronto Raptors,Sacramento Kings,1.27,3.89
07 Nov 2019 ,Detroit Pistons,New York Knicks,1.60,2.41
07 Nov 2019 ,Indiana Pacers,Washington Wizards,1.66,2.28
06 Nov 2019 ,Denver Nuggets,Miami Heat,1.49,2.72
06 Nov 2019 ,Chicago Bulls,Los Angeles Lakers,3.45,1.32
